BarcodeID,Date,YearMonth,Jul,LunarPhase,MinStartPostSunset,DailyTemp,MonthlyTemp,Latitude,Longitude,Site,Bank,GeoReach,TribDist,RivWidth,RivWidthGeoreach,ClosestRapid,RapidDist,TallVegByMSU,BatCollector,BatDuration,BugCollector,BugDuration,ANPA,COTO,EPFU,EUMA,EUPE,LABL,LABO,LACI,LAIN,LANO,LAXA,MYCA,MYCI,MYEV,MYGR,MYLU,MYTH,MYVO,MYSP,MYYU,NOID,NYFE,NYMA,PAHE,PESU,TABR,TotalCalls,AquaDipCR,AquaTriCR,AquaOtherCR,AquaticPreyRate,TerrMothCR,TerrOtherCR,TerrestrialPreyRate,TotalPreyRate
L11361,4/13/2019,2019-4,103,Waxing,31,15,20.74494949,36.0666,-111.889,75,RB,Furnace Flats,10.1,71,87.03937008,Nevills Rapid,1.19,1.09,AQFB,1.07,GoodenoughD,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,112,0,0,17,0,0,134,30,5,0,35,16,6,22,57
L11444,4/13/2019,2019-4,103,Waxing,53,15,20.74494949,35.8422,-113.6559,248,LB,Grand Canyon West,1.38,82,82.24489796,Gneiss Canyon Rapid,11.72,0.09,GCY,1.13,GCY,1.18,2,0,3,0,3,0,0,51,0,48,0,0,0,0,0,0,0,0,0,17,17,0,0,9,0,123,273,31.96,4.12,0,36.08,11.34,1.03,12.37,48.45
L11362,4/14/2019,2019-4,104,Waxing,13,19.16666667,20.74494949,36.2293,-112.3384,108,LB,Upper Granite Gorge,0.9,60,58.93838863,Bass Rapid,0.09,0.29,AQFB,1.5,GoodenoughD,1,0,0,1,0,0,0,0,5,0,4,0,0,0,0,0,0,0,0,0,3,161,0,0,22,0,2,198,16.67,0.98,0,17.65,1.96,0,1.96,19.61
L11398,4/14/2019,2019-4,104,Waxing,5,19.16666667,20.74494949,36.0536,-113.8637,270,RB,Grand Canyon West,23.8,82,82.24489796,Gneiss Canyon Rapid,34.14,0.19,MO,1.12,OliverM,1.1,0,0,3,0,1,0,0,3,0,6,0,1,0,0,0,0,0,0,0,6,55,0,0,13,0,7,95,12,0,0,12,0,1,1,13
L06562,4/15/2019,2019-4,105,Waxing,-1,19.16666667,20.74494949,36.2997,-111.8568,53,RB,Lower Marble,0.64,76,92.56410256,Nankoweap Rapid,0.63,1.85,OR,1.17,RoussisO,1.13,0,0,0,0,0,2,0,0,0,1,0,5,0,0,0,0,0,0,0,29,89,0,0,26,0,0,152,1261.76,197.06,0,1458.82,7.84,8.82,16.67,1475.49
L11363,4/15/2019,2019-4,105,Waxing,26,19.16666667,20.74494949,36.283,-112.5039,127,RB,Middle Granite Gorge,5.4,57,67.1037037,Randys Rock Rapid,0.07,0.25,AQFB,1,MetcalfeA,1.02,0,0,0,0,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,162,0,0,3,0,0,169,3,2,0,5,3,2,5,10
L11364,4/16/2019,2019-4,106,Full,7,19.16666667,20.74494949,36.3541,-112.7025,151,LB,Muav Gorge,2.3,42,51.76041667,Upset Rapid,0.49,0.14,AQFB,0.93,GoodenoughD,1,0,0,1,0,0,0,0,2,0,1,0,2,0,0,0,0,0,0,0,1,41,0,0,0,0,9,57,229,5,0,234,4,23,27,261
L04827,4/17/2019,2019-4,107,Full,58,18.88888889,20.74494949,35.7733,-113.5222,235,LB,Grand Canyon West,9.3,82,82.24489796,Bridge Canyon Rapid,0.06,0.14,GCY,1.05,GCY,1.03,0,0,1,0,2,1,0,5,0,9,0,0,0,0,0,0,0,0,0,31,61,0,0,16,0,14,140,194.55,30.91,0,225.45,10,88.18,98.18,323.64
L11052,4/17/2019,2019-4,107,Full,-1,18.88888889,20.74494949,36.085,-111.8772,72,RB,Furnace Flats,10.58,83,87.03937008,Unkar Rapid,0.48,2.01,OR,1.07,RoussisO,1.08,0,0,0,0,0,5,0,0,0,0,0,6,0,0,0,0,0,0,0,21,38,0,0,31,0,0,101,29.35,0,0,29.35,21.74,5.43,27.17,56.52
L04826,4/18/2019,2019-4,108,Full,66,20.55555556,20.74494949,35.8804,-113.7093,252,LB,Grand Canyon West,5.9,82,82.24489796,Gneiss Canyon Rapid,16.24,0.07,GCY,1.13,GCY,1.08,0,0,5,1,0,0,0,2,0,5,0,1,0,0,0,0,0,0,0,23,37,0,0,30,0,4,108,700,30,0,730,27,10,37,767
L11054,4/18/2019,2019-4,108,Full,14,20.55555556,20.74494949,36.0836,-112.0408,85,LB,Upper Granite Gorge,0.29,50,58.93838863,Zoroaster Rapid,0.26,0.41,OR,1,RoussisO,0.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,18,0,0,57,52.58,75.26,0,127.84,10.31,31.96,42.27,170.1
L11365,4/18/2019,2019-4,108,Full,10,20.55555556,20.74494949,36.0936,-113.322,199,RB,Lower Canyon,5.8,64,72.3196347,205-Mile Rapid,6.73,0.98,AQFB,1.13,MuehlbauerJ,1,0,0,0,0,0,2,0,1,0,0,0,2,0,0,0,0,0,0,0,36,149,0,0,36,0,0,226,367,12,1,380,8,342,350,730
L02959,4/19/2019,2019-4,109,Full,34,22.22222222,20.74494949,36.0837,-112.041,85,LB,Upper Granite Gorge,0.3,50,58.93838863,Zoroaster Rapid,0.25,0.41,KC,1.17,ChapmanK,1.2,0,0,5,0,0,1,0,1,0,4,0,3,0,0,0,0,0,0,0,0,17,0,0,13,0,3,47,0.93,0,0,0.93,0,1.85,1.85,2.78
L04825,4/19/2019,2019-4,109,Full,41,22.22222222,20.74494949,36.0931,-113.9108,274,LB,Grand Canyon West,28,82,82.24489796,Gneiss Canyon Rapid,38.34,0.2,GCY,0.82,GCY,1.12,0,0,6,0,36,0,0,1,0,17,0,0,0,0,0,0,0,0,0,7,52,0,0,2,0,9,130,193.33,580,39.05,812.38,7.62,32.38,40,852.38
L09490,4/19/2019,2019-4,109,Full,-2,22.22222222,20.74494949,36.1059,-112.153,92,RB,Upper Granite Gorge,2.67,49,58.93838863,Salt Creek Rapid,1.04,0.57,OR,1.27,RoussisO,1.23,0,0,1,0,0,0,0,1,0,5,0,2,0,0,0,0,0,0,0,8,15,0,0,1,0,2,35,28,1,0,29,4,2,6,35
L11366,4/19/2019,2019-4,109,Full,14,22.22222222,20.74494949,35.8844,-113.3095,216,RB,Lower Granite Gorge,0.1,64,78.12676056,217-Mile Rapid,1.65,0.28,AQFB,1,MuehlbauerJ,1,0,0,0,0,0,0,0,1,0,0,0,8,0,0,0,0,0,0,0,26,48,0,0,3,0,0,86,369,9,0,378,29,105,134,512
L02966,4/20/2019,2019-4,110,Full,28,22.5,20.74494949,36.0912,-112.062,86,LB,Upper Granite Gorge,1.6,42,58.93838863,85-Mile Rapid,0.48,0.56,KC,1.5,ChapmanK,1.08,1,0,1,0,3,7,0,10,0,5,0,4,0,0,0,0,0,0,0,25,83,0,0,36,0,6,181,58.25,3.88,0,62.14,23.3,13.59,36.89,99.03
L09489,4/20/2019,2019-4,110,Full,13,22.5,20.74494949,36.2427,-112.3577,110,RB,Upper Granite Gorge,0.74,52,58.93838863,110-Mile Rapid,0.42,0.23,OR,1,RoussisO,1,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,2,23,0,0,3,0,0,31,21,7,0,28,2,9,11,39
L11143,4/20/2019,2019-4,110,Full,17,22.5,20.74494949,36.5033,-111.8568,32,RB,Redwall,20.7,55,74.31730769,29-Mile Rapid,2.42,0.18,JT,1.12,TarlowJ,1.03,0,0,0,0,0,4,0,0,0,1,0,7,0,0,0,0,0,0,0,32,87,0,0,15,0,0,146,782,0,0,782,206,1459,1665,2447
L11367,4/20/2019,2019-4,110,Full,21,22.5,20.74494949,35.8699,-113.6766,250,RB,Grand Canyon West,3.8,82,82.24489796,Gneiss Canyon Rapid,14.14,0.08,AQFB,1,GoodenoughD,1,0,0,2,0,7,0,0,7,0,0,0,4,0,0,0,0,0,0,0,7,98,0,0,31,0,3,159,0,0,0,0,0,1,1,1
L09498,4/22/2019,2019-4,112,Full,-2,20.83333333,20.74494949,36.3485,-112.4553,133,RB,Middle Granite Gorge,0.17,71,67.1037037,Deubendorff Rapid,0.31,0.27,OR,0.98,RoussisO,1,0,0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,1,19,0,0,2,0,3,29,1577.5,1584.17,0,3161.67,2.5,70.83,73.33,3235
L09497,4/23/2019,2019-4,113,Full,0,21.66666667,20.74494949,36.3917,-112.5225,138,LB,Middle Granite Gorge,0.82,43,67.1037037,137.5-Mile Rapid,0.62,0.8,OR,0.7,RoussisO,1,0,0,0,0,0,0,0,0,0,2,0,8,0,0,0,0,0,0,0,28,19,0,0,19,0,1,77,73.04,16.52,0,89.57,36.52,14.78,51.3,140.87
L11145,4/23/2019,2019-4,113,Full,36,21.66666667,20.74494949,36.0837,-112.041,85,RB,Upper Granite Gorge,0.3,50,58.93838863,Zoroaster Rapid,0.25,0.41,JT,0.87,TarlowJ,1,1,0,0,0,0,1,0,1,0,4,0,5,0,0,0,0,0,0,0,4,68,0,0,28,0,2,114,60,114,0,174,75,28,103,277
L09496,4/24/2019,2019-4,114,Waning,-1,23.05555556,20.74494949,36.3878,-112.6419,145,RB,Muav Gorge,0.67,45,51.76041667,144.5-Mile Rapid,0.66,0.26,OR,1.02,RoussisO,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,31,0,0,84,0,0,121,370,6,0,376,274,28,302,678
L10085,4/24/2019,2019-4,114,Waning,14,23.05555556,20.74494949,35.7744,-113.5233,235,LB,Grand Canyon West,9.4,82,82.24489796,Bridge Canyon Rapid,0.04,0.14,GCY,1.17,GCY,1.18,0,0,1,0,0,4,0,0,0,1,0,1,0,0,0,0,0,0,0,6,28,0,0,36,0,0,77,202.65,1.77,0,204.42,53.1,143.36,196.46,400.88
L10086,4/25/2019,2019-4,115,Waning,30,23.75,20.74494949,35.8544,-113.6628,249,RB,Grand Canyon West,2.4,82,82.24489796,Gneiss Canyon Rapid,12.74,0.07,GCY,1.02,GCY,1,0,0,1,0,1,4,0,2,0,2,0,2,0,0,0,0,0,0,0,8,21,0,0,8,0,4,53,6,13,0,19,19,12,31,50
L10087,4/26/2019,2019-4,116,Waning,49,23.75,20.74494949,36.0937,-113.9125,274,LB,Grand Canyon West,28.1,82,82.24489796,Gneiss Canyon Rapid,38.44,0.2,GCY,1.12,GCY,1.13,0,0,4,0,1,1,0,5,0,4,0,1,0,0,0,0,0,0,0,16,48,0,0,24,0,7,111,2011.43,4.76,0.95,2017.14,379.05,181.9,560.95,2578.1
L11090,4/26/2019,2019-4,116,Waning,5,23.75,20.74494949,36.3432,-112.4547,132,RB,Middle Granite Gorge,0.2,88,67.1037037,Deubendorff Rapid,0.06,0.44,JT,1,TarlowJ,1.05,0,0,0,0,1,0,0,5,0,2,0,0,0,0,0,0,0,0,0,3,0,0,0,104,0,6,121,49.02,9.8,0,58.82,1.96,1.96,3.92,62.75
L11570,4/26/2019,2019-4,116,Waning,9,23.75,20.74494949,36.8649,-111.5879,0,RB,Permian,0.9,117,109.1777778,Paria Riffle,0.93,1.26,KW,0.68,WilliamsK,0.98,0,0,1,0,0,4,0,0,0,21,0,6,0,0,0,0,0,0,0,16,36,0,0,47,0,0,131,176.7,1.94,0,178.64,12.62,33.98,46.6,225.24
L11585,4/26/2019,2019-4,116,Waning,-7,23.75,20.74494949,36.6811,-111.7395,17,LB,Supai,15.7,55,66.50574713,House Rock Rapid,0.48,0.12,AS,1.12,StalveyA,1,0,0,0,0,3,1,0,2,0,0,0,15,0,0,0,0,0,0,0,11,92,0,0,21,0,0,145,98.95,4.21,0,103.16,7.37,69.47,76.84,180
L09479,4/27/2019,2019-4,117,Waning,4,24.44444444,20.74494949,36.0521,-113.3491,202,RB,Lower Canyon,2.39,41,72.3196347,205-Mile Rapid,3.32,1.25,OR,1.08,RoussisO,1.02,0,0,0,0,0,1,0,0,0,4,0,10,0,0,0,0,0,0,0,18,18,0,0,8,0,3,62,20.39,0,0,20.39,0.97,0.97,1.94,22.33
L11234,4/27/2019,2019-4,117,Waning,48,24.44444444,20.74494949,36.5019,-111.8575,32,RB,Redwall,20.6,95,74.31730769,29-Mile Rapid,2.52,0.18,AS,1.23,StalveyA,1.03,0,0,0,0,2,5,0,0,0,0,0,66,2,0,0,0,0,0,0,21,89,0,0,30,0,1,216,237.27,15.45,0,252.73,137.27,140,277.27,530
L11571,4/27/2019,2019-4,117,Waning,5,24.44444444,20.74494949,36.7402,-111.6935,11,RB,Permian,10.39,83,109.1777778,Soap Creek Rapid,0.08,0.31,KW,0.97,WilliamsK,1.03,0,0,0,0,0,17,0,2,0,0,0,7,0,0,0,0,0,0,0,13,76,0,0,58,0,1,174,267.96,1.94,0,269.9,11.65,9.71,21.36,291.26
L09478,4/28/2019,2019-4,118,Waning,5,25.55555556,20.74494949,35.8333,-113.327,220,RB,Lower Granite Gorge,3.97,91,78.12676056,Trail Canyon Rapid,0.42,0.44,OR,1.03,RoussisO,1.02,0,0,6,0,3,4,0,1,0,1,0,8,0,0,0,0,0,0,0,22,36,0,0,43,0,3,127,43.9,1.63,2.44,47.97,19.51,161.79,181.3,229.27
L11198,4/28/2019,2019-4,118,Waning,35,25.55555556,20.74494949,36.3677,-111.8882,48,RB,Lower Marble,5,57,92.56410256,President Harding,3.52,2.52,AS,1.2,StalveyA,1.23,0,0,0,0,1,7,0,0,0,0,0,15,1,0,0,0,0,0,0,56,96,0,0,70,0,3,249,92,19,1,112,6,22,28,140
L11254,4/28/2019,2019-4,118,Waning,11,25.55555556,20.74494949,36.3876,-112.6423,145,RB,Muav Gorge,0.7,64,51.76041667,144.5-Mile Rapid,0.63,0.26,JT,1.2,TarlowJ,1.05,0,0,0,0,1,1,0,0,0,2,0,1,0,0,0,0,0,0,0,9,99,0,0,18,0,0,131,0.98,0.98,0,1.96,0.98,2.94,3.92,5.88
L11572,4/28/2019,2019-4,118,Waning,4,25.55555556,20.74494949,36.5922,-111.774,24,LB,Redwall,22.8,70,74.31730769,23.5-Mile Rapid,0.22,0.25,KW,0.6,WilliamsK,1.03,0,0,0,0,0,19,0,0,0,0,0,9,0,0,0,0,0,0,0,11,55,0,0,31,0,0,125,6.67,0,0,6.67,0,0,0,6.67
L11573,4/29/2019,2019-4,119,Waning,5,22.77777778,20.74494949,36.403,-111.8795,41,RB,Lower Marble,11.25,68,92.56410256,President Harding,2.73,0.85,KW,0.57,WilliamsK,0.75,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,21,0,0,8,0,0,36,386.47,29.32,0,415.79,14.29,3.76,18.05,433.83
L11255,4/30/2019,2019-4,120,Waning,10,19.72222222,20.74494949,36.1221,-113.202,190,RB,Lower Canyon,14.6,47,72.3196347,Whitmore Rapid,1.85,0.64,JT,1,TarlowJ,1.02,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,62,0,0,68,0,0,135,24.27,0,0,24.27,2.91,0.97,3.88,28.16
L11574,4/30/2019,2019-4,120,Waning,13,19.72222222,20.74494949,36.3677,-111.8882,48,RB,Lower Marble,5,57,92.56410256,President Harding,3.52,2.52,KW,1.4,WilliamsK,1.33,0,0,0,0,0,10,0,0,0,0,0,12,4,0,0,0,0,0,0,44,140,0,0,42,0,3,255,95.73,4.27,0,100,2.56,1.71,4.27,104.27
L11257,5/1/2019,2019-5,121,New,6,21.11111111,23.96953405,35.8859,-113.3092,216,RB,Lower Granite Gorge,0,60,78.12676056,217-Mile Rapid,1.75,0.28,JT,1.07,TarlowJ,1.03,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,1,47,0,0,71,0,0,125,17,1,0,18,9,0,9,27
L11407,5/1/2019,2019-5,121,New,54,21.11111111,23.96953405,36.2375,-112.3448,109,RB,Upper Granite Gorge,0.2,51,58.93838863,Shinumo Rapid,0.24,0.19,AS,1.08,StalveyA,1.17,0,0,4,0,5,0,0,16,0,10,0,35,2,0,0,0,0,0,0,10,63,0,0,38,0,10,193,162,452,0,614,52,30,82,696
L11575,5/1/2019,2019-5,121,New,4,21.11111111,23.96953405,36.2542,-111.8257,57,RB,Lower Marble,4.61,82,92.56410256,Kwagunt Rapid,0.78,1.68,KW,1.12,WilliamsK,1.17,0,0,0,0,0,8,0,0,0,0,0,7,0,0,0,0,0,0,0,14,72,0,0,64,0,0,165,128.7,10.43,0,139.13,19.13,4.35,23.48,162.61
L09512,5/2/2019,2019-5,122,New,23,20.83333333,23.96953405,36.1704,-111.8123,64,RB,Furnace Flats,1.9,61,87.03937008,Lava Canyon Rapid,2.25,1.35,MP,1.05,PerkinsM,1,0,0,0,0,0,0,0,8,0,3,0,12,0,0,0,0,0,0,0,2,21,0,0,14,0,6,66,134,1349,0,1483,37,281,318,1801
L11406,5/2/2019,2019-5,122,New,42,20.83333333,23.96953405,36.283,-112.5039,127,RB,Middle Granite Gorge,5.4,57,67.1037037,Randys Rock Rapid,0.07,0.25,AS,1.15,StalveyA,1.12,0,0,0,0,3,3,0,0,0,8,0,1,0,0,0,0,0,0,0,1,47,0,0,81,0,1,145,2,1,0,3,3,0,3,6
L11445,5/2/2019,2019-5,122,New,11,20.83333333,23.96953405,36.5019,-111.8575,32,RB,Redwall,20.6,95,74.31730769,29-Mile Rapid,2.52,0.18,SM,0.98,MorrisS,0.97,0,0,1,0,0,10,0,1,0,0,0,3,0,0,0,0,0,0,0,8,49,0,0,59,0,0,131,70,0,0,70,10,0,10,80
L11576,5/2/2019,2019-5,122,New,7,20.83333333,23.96953405,36.1403,-111.8162,66,RB,Furnace Flats,4.04,96,87.03937008,Lava Canyon Rapid,0.11,1.26,KW,1.03,WilliamsK,1.15,0,1,1,0,0,8,0,4,0,6,0,6,0,0,0,0,0,0,0,11,88,0,0,65,0,10,200,9.84,6.56,0,16.39,91.8,13.93,105.74,122.13
L11590,5/2/2019,2019-5,122,New,35,20.83333333,23.96953405,36.8649,-111.5879,0,RB,Permian,0.9,117,109.1777778,Paria Riffle,0.93,1.26,MO,0.52,OliverM,1.02,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,3,124,0,0,21,0,1,153,336.08,1.03,0,337.11,31.96,8.25,40.21,377.32
L11650,5/2/2019,2019-5,122,New,5,20.83333333,23.96953405,36.4035,-111.8789,41,RB,Lower Marble,11.3,43,92.56410256,President Harding,2.78,0.85,AQFB,0.98,SzydloC,1,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,3,11,0,0,6,0,0,26,267,17,0,284,67,5,72,356
L11498,5/3/2019,2019-5,123,New,12,21.11111111,23.96953405,36.2095,-111.8049,61,RB,Lower Marble,1.25,65,92.56410256,60-Mile Rapid,0.45,0.37,AQFB,0.92,SwindlehurstJ,1,0,0,0,0,0,15,0,0,0,0,0,10,0,0,0,0,0,0,0,4,53,0,0,18,0,0,100,940,62,0,1002,53,35,88,1090
L11503,5/3/2019,2019-5,123,New,12,21.11111111,23.96953405,36.2095,-111.8049,61,RB,Lower Marble,1.25,65,92.56410256,60-Mile Rapid,0.45,0.37,AQFB,0.92,KennedyT,1,0,0,0,0,0,15,0,0,0,0,0,10,0,0,0,0,0,0,0,4,53,0,0,18,0,0,100,21.57,12.75,0,34.31,0,14.71,14.71,49.02
L11537,5/3/2019,2019-5,123,New,12,21.11111111,23.96953405,36.2095,-111.8049,61,LB,Lower Marble,1.25,65,92.56410256,60-Mile Rapid,0.45,0.37,AQFB,0.92,SzydloC,1,0,0,0,0,0,15,0,0,0,0,0,10,0,0,0,0,0,0,0,4,53,0,0,18,0,0,100,615.69,114.71,0,730.39,91.18,39.22,130.39,860.78
L11577,5/3/2019,2019-5,123,New,-3,21.11111111,23.96953405,36.0998,-112.169,93,LB,Upper Granite Gorge,2.4,67,58.93838863,Salt Creek Rapid,0.01,0.44,KW,1.12,WilliamsK,1.22,0,0,0,0,0,6,0,0,0,3,0,1,0,0,0,0,0,0,0,103,68,0,0,27,0,5,213,52.43,11.65,0,64.08,38.83,37.86,76.7,140.78
L11591,5/3/2019,2019-5,123,New,28,21.11111111,23.96953405,36.7401,-111.6936,11,RB,Supai,10.4,83,66.50574713,Soap Creek Rapid,0.07,0.31,MO,1.05,OliverM,0.97,0,0,0,0,0,8,0,0,0,2,0,40,2,0,0,0,0,0,0,28,113,0,0,42,0,0,235,30.1,14.56,0,44.66,39.81,7.77,47.57,92.23
L04843,5/4/2019,2019-5,124,New,11,22.5,23.96953405,36.2095,-111.8049,61,RB,Lower Marble,1.25,65,92.56410256,60-Mile Rapid,0.45,0.37,AQFB,0.92,KennedyT,1,0,0,0,0,0,5,0,0,0,0,0,17,0,0,0,0,0,0,0,9,124,0,0,4,0,0,159,1680,73.64,1.82,1755.45,12.73,110.91,123.64,1879.09
L10084,5/4/2019,2019-5,124,New,1,22.5,23.96953405,36.1912,-111.8039,62,RB,Furnace Flats,0.2,91,87.03937008,60-Mile Rapid,1.9,0.47,SM,0.85,McGuirkL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,381,3,0,384,62,857,919,1303
L10090,5/4/2019,2019-5,124,New,8,22.5,23.96953405,36.1704,-111.8123,64,RB,Furnace Flats,1.9,61,87.03937008,Lava Canyon Rapid,2.25,1.35,MP,1.03,PerkinsM,1.05,0,0,1,0,0,2,0,2,0,3,0,16,1,0,0,0,0,0,0,11,82,0,0,39,0,6,163,86,21,0,107,43,16,59,166
L11409,5/4/2019,2019-5,124,New,33,22.5,23.96953405,36.3751,-112.65,146,LB,Muav Gorge,1.7,37,51.76041667,144.5-Mile Rapid,0.37,0.26,AS,1.3,StalveyA,1.38,0,0,1,1,1,6,0,0,0,0,0,5,0,0,0,0,0,0,0,8,50,0,0,139,0,0,211,111.21,140.19,0,251.4,0,1.87,1.87,253.27
L11499,5/4/2019,2019-5,124,New,11,22.5,23.96953405,36.2095,-111.8049,61,RB,Lower Marble,1.25,65,92.56410256,60-Mile Rapid,0.45,0.37,AQFB,0.92,SwindlehurstJ,1,0,0,0,0,0,5,0,0,0,0,0,17,0,0,0,0,0,0,0,9,124,0,0,4,0,0,159,0,0,0,0,0,0,0,0
L11538,5/4/2019,2019-5,124,New,11,22.5,23.96953405,36.2095,-111.8049,61,LB,Lower Marble,1.25,65,92.56410256,60-Mile Rapid,0.45,0.37,AQFB,0.92,SzydloC,1.02,0,0,0,0,0,5,0,0,0,0,0,17,0,0,0,0,0,0,0,9,124,0,0,4,0,0,159,119,13,0,132,37,45,82,214
L11578,5/4/2019,2019-5,124,New,-11,22.5,23.96953405,36.2423,-112.3571,110,RB,Upper Granite Gorge,0.7,55,58.93838863,110-Mile Rapid,0.46,0.23,KW,1.2,WilliamsK,1.03,1,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,14,32,0,0,45,0,0,99,38.58,0,0,38.58,7.09,9.45,16.54,55.12
L11617,5/4/2019,2019-5,124,New,-1,22.5,23.96953405,36.7047,-111.7108,14,LB,Supai,13.27,53,66.50574713,Sheer Wall Rapid,0.35,0.02,OR,1.05,RoussisO,1.08,0,0,0,0,0,3,0,3,0,1,0,11,0,0,0,0,0,0,0,1,94,0,0,60,0,2,175,155.88,730.39,0,886.27,1.96,26.47,28.43,914.71
L11652,5/4/2019,2019-5,124,New,11,22.5,23.96953405,36.1912,-111.8039,62,LB,Furnace Flats,0.2,91,87.03937008,60-Mile Rapid,1.9,0.47,SM,0.85,GCMRC,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,205.6,0,0,205.6,2.4,0.8,3.2,208.8
L07475,5/5/2019,2019-5,125,New,20,23.88888889,23.96953405,36.1704,-111.8123,64,RB,Furnace Flats,1.9,61,87.03937008,Lava Canyon Rapid,2.25,1.35,MP,1.37,PerkinsM,1,0,0,0,0,0,5,0,2,0,14,0,13,1,0,0,0,0,0,0,8,76,0,0,48,0,7,174,443.75,36.61,0,480.36,25.89,4.46,30.36,510.71
L10453,5/5/2019,2019-5,125,New,17,23.88888889,23.96953405,36.2095,-111.8049,61,RB,Lower Marble,1.25,65,92.56410256,60-Mile Rapid,0.45,0.37,AQFB,0.85,KennedyT,1,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,6,19,0,0,0,0,0,31,148.12,0,0,148.12,3.01,3.01,6.02,154.14
L11252,5/5/2019,2019-5,125,New,47,23.88888889,23.96953405,36.2783,-112.8763,165,RB,Lower Canyon,7.9,72,72.3196347,164-Mile Rapid,0.25,0.12,AS,1.13,StalveyA,1.1,0,0,1,0,1,1,0,3,0,10,0,5,0,0,0,0,1,0,0,32,86,0,0,81,0,10,231,4.76,0,0,4.76,0.95,1.9,2.86,7.62
L11500,5/5/2019,2019-5,125,New,10,23.88888889,23.96953405,36.2095,-111.8049,61,RB,Lower Marble,1.25,65,92.56410256,60-Mile Rapid,0.45,0.37,AQFB,0.85,SwindlehurstJ,1,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,6,19,0,0,0,0,0,31,72,5,0,77,8,7,15,92
L11518,5/5/2019,2019-5,125,New,19,23.88888889,23.96953405,36.2095,-111.8049,61,LB,Lower Marble,1.25,65,92.56410256,60-Mile Rapid,0.45,0.37,AQFB,0.85,SzydloC,0.93,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,6,19,0,0,0,0,0,31,18.37,10.2,0,28.57,10.2,6.12,16.33,44.9
L11579,5/5/2019,2019-5,125,New,-15,23.88888889,23.96953405,36.278,-112.5144,126,RB,Middle Granite Gorge,6.1,70,67.1037037,Randys Rock Rapid,0.63,0.33,KW,0.62,WilliamsK,1.27,0,0,0,0,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,8,14,0,0,9,0,0,35,9.18,1.02,0,10.2,1.02,3.06,4.08,14.29
L11593,5/5/2019,2019-5,125,New,12,23.88888889,23.96953405,36.583,-111.7854,25,LB,Redwall,23.7,67,74.31730769,24.5-Mile Rapid,0.1,0.21,MO,0.83,OliverM,1.03,0,0,1,0,0,3,0,0,0,5,0,10,7,0,0,0,0,0,0,33,113,0,0,7,0,1,180,0.98,1.96,0,2.94,2.94,0,2.94,5.88
L11618,5/5/2019,2019-5,125,New,-1,23.88888889,23.96953405,36.6301,-111.7634,21,RB,Supai,19.82,45,66.50574713,North Canyon Rapid,0,0.18,OR,1.13,RoussisO,1.12,0,0,0,0,0,2,0,0,0,2,0,1,0,0,0,0,0,0,0,2,31,0,0,4,0,2,44,2.86,0.95,0,3.81,0,0,0,3.81
L10080,5/6/2019,2019-5,126,New,39,23.05555556,23.96953405,36.1704,-111.8123,64,RB,Furnace Flats,1.9,61,87.03937008,Lava Canyon Rapid,2.25,1.35,MP,0.72,PerkinsM,1.08,1,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,25,51,0,0,12,0,0,104,141.82,0,0,141.82,0,0,0,141.82
L11501,5/6/2019,2019-5,126,New,9,23.05555556,23.96953405,36.2095,-111.8049,61,RB,Lower Marble,1.25,65,92.56410256,60-Mile Rapid,0.45,0.37,AQFB,0.92,SwindlehurstJ,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,15,0,0,3,0,0,23,149,13,0,162,7,0,7,169
L11519,5/6/2019,2019-5,126,New,14,23.05555556,23.96953405,36.2095,-111.8049,61,LB,Lower Marble,1.25,65,92.56410256,60-Mile Rapid,0.45,0.37,AQFB,0.92,SzydloC,0.98,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,15,0,0,3,0,0,23,0.93,0.93,0,1.87,0,0,0,1.87
